Age,Gender,Height,Weight,BMI,Fat%,Workout_Frequency,Goal,Diet_Type
55.0,1,1.81,64.7,19.7,24.0,1.0,Muscle Gain,Balanced / Plant-Based
21.0,1,1.64,75.5,28.1,29.0,3.0,Maintain,Balanced / Plant-Based
28.0,1,1.82,72.4,21.9,19.0,6.0,Muscle Gain,High Protein
19.0,0,1.96,66.9,17.4,27.0,6.0,Weight Loss,Balanced / Plant-Based
39.0,0,1.63,68.9,25.9,17.0,3.0,Muscle Gain,Balanced / Plant-Based
47.0,1,1.91,77.1,21.1,17.0,3.0,UNKNOWN_@@@,??
23.0,0,1.78,72.6,22.9,20.0,4.0,Weight Loss,Low Carb / Low Fat
46.0,1,1.88,73.5,20.8,17.0,3.0,Muscle Gain,Balanced / Plant-Based
50.0,0,1.67,73.9,26.5,10.0,2.0,Muscle Gain,High Protein
56.0,0,1.74,99.2,32.8,,6.0,Weight Loss,Balanced / Plant-Based
22.0,1,1.6,52.9,20.7,17.0,5.0,Muscle Gain,High Protein
28.0,0,1.92,115.6680060581886,31.6,32.0,2.0,Maintain,Balanced / Plant-Based
43.0,1,,54.9,16.2,23.0,4.0,Maintain,Balanced / Plant-Based
18.0,0,1.62,62.0,23.6,16.0,4.0,Weight Loss,Low Carb / Low Fat
47.0,1,1.71,,18.5,12.0,2.0,Maintain,Balanced / Plant-Based
59.0,0,1.57,59.6,24.2,27.0,2.0,Weight Loss,Low Carb / Low Fat
49.0,0,1.84,77.6,22.9,34.0,6.0,Weight Loss,Low Carb / Low Fat
57.0,0,1.53,67.7,28.9,13.0,5.0,Maintain,Balanced / Plant-Based
26.0,1,1.54,80.6,34.0,19.0,6.0,Maintain,Balanced / Plant-Based
56.0,0,1.8,78.2,122.30000000000001,31.0,4.0,Muscle Gain,Balanced / Plant-Based
46.0,0,1.55,76.5,31.8,20.0,4.0,Weight Loss,Balanced / Plant-Based
34.0,1,1.8,114.4,35.3,22.0,4.0,Weight Loss,Balanced / Plant-Based
32.0,0,1.99,78.1,19.7,24.0,5.0,Maintain,Balanced / Plant-Based
39.0,1,1.84,85.6,25.3,18.0,6.0,Maintain,Balanced / Plant-Based
59.0,1,,63.2,18.9,14.0,1.0,Maintain,Balanced / Plant-Based
56.0,1,1.97,115.2,29.7,34.0,6.0,Weight Loss,Balanced / Plant-Based
22.0,1,1.78,113.9,35.9,34.0,5.0,Muscle Gain,High Protein
27.0,1,0,88.0,29.1,10.0,6.0,Muscle Gain,Balanced / Plant-Based
35.0,1,1.62,119.0,185.89999999999998,15.0,5.0,Maintain,Balanced / Plant-Based
19.0,0,1.79,95.1,29.7,18.0,1.0,Weight Loss,Low Carb / Low Fat
29.0,0,1.91,115.8,31.7,23.0,4.0,Maintain, Balanced / Plant-Based 
32.0,1,1.97,116.0,29.9,13.0,,Maintain,Balanced / Plant-Based
54.0,1,1.93,91.4,24.5,27.0,4.0,Weight Loss,Low Carb / Low Fat
32.0,1,1.74,93.0,30.7,15.0,3.0,Muscle Gain,High Protein
28.0,0,1.99,99.6,25.2,28.0,6.0,Maintain,Balanced / Plant-Based
54.0,1,1.67,65.9,23.6,14.0,5.0,Maintain,Balanced / Plant-Based
52.0,1,1.77,51.7,16.5,11.0,6.0,Maintain,Balanced / Plant-Based
20.0,1,1.94,58.8,15.6,27.0,6.0,Muscle Gain,High Protein
25.0,0,1.71,80.4,27.5,29.0,3.0,Muscle Gain,High Protein
51.0,0,1.76,118.5,38.3,18.0,2.0,Weight Loss,Low Carb / Low Fat
57.0,1,1.75,56.7,18.5,17.0,1.0,Weight Loss,Balanced / Plant-Based
41.0,0,1.57,98.5,40.0,16.0,2.0,Muscle Gain,High Protein
41.0,1,1.5,81.3,36.1,19.0,6.0,Weight Loss,Balanced / Plant-Based
25.0,1,1.94,104.2,27.7,29.0,3.0,Weight Loss,Low Carb / Low Fat
31.0,0,1.51,98.8,43.3,28.0,4.0,Maintain,Balanced / Plant-Based
58.0,1,1.98,98.3,25.1,24.0,6.0,Muscle Gain,High Protein
23.0,1,,93.5,37.5,34.0,1.0,Muscle Gain,High Protein
41.0,1,1.99,94.4,23.8,21.0,6.0,Weight Loss,Balanced / Plant-Based
41.0,0,1.74,95.8,31.6,14.0,1.0,Maintain,Balanced / Plant-Based
59.0,1,1.99,119.0,30.0,21.0,6.0,Muscle Gain,High Protein
51.0,1,1.96,118.1,30.7,10.0,3.0,Muscle Gain,High Protein
39.0,0,1.8,68.8,21.2,16.0,6.0,Weight Loss,Balanced / Plant-Based
44.0,0,1.95,71,18.8,17.0,5.0,Muscle Gain,High Protein
46.0,1,1.61,107.8,41.6,34.0,1.0,Muscle Gain,Balanced / Plant-Based
58.0,1,1.78,114.38251849037228,36.3,18.0,1.0,Muscle Gain,High Protein
18.0,0,1.56,67.5,27.7,30.0,1.0,Muscle Gain,High Protein
49.0,0,1.6,107.7,42.1,24.0,3.0,Weight Loss,Balanced / Plant-Based
51.0,0,1.62,77.1,29.4,10.0,5.0,Weight Loss,Low Carb / Low Fat
46.0,1,1.56,76.0,31.2,31.0,6.0,UNKNOWN_@@@,??
22.0,0,1.98,82.9,21.1,15.0,,Maintain,Balanced / Plant-Based
38.0,0,1.9,56.5,15.7,19.0,2.0,Maintain,Balanced / Plant-Based
46.0,1,1.93,99.9,26.8,23.0,1.0,Maintain,Balanced / Plant-Based
54.0,1,1.63,113.9,42.9,31.0,4.0,WL,Low Carb / Low Fat
35.0,0,1.53,78.6,33.6,33.0,4.0,Maintain,Balanced / Plant-Based
29.0,1,1.98,65.4,16.7,13.0,2.0,Muscle Gain,High Protein
35.0,1,1.73,94.1,31.4,12.0,1.0,Maintain,Balanced / Plant-Based
31.0,0,1.8,83.3,25.7,29.0,1.0,Maintain,Balanced / Plant-Based
39.0,1,1.58,60.3,24.2,28.0,1.0,Maintain,Balanced / Plant-Based
32.0,1,1.99,69.4,17.5,10.0,6.0,Muscle Gain,Balanced / Plant-Based
41.0,0,1.99,107.2,27.1,19.0,4.0,Weight Loss,Low Carb / Low Fat
38.0,1,1.8,80.1,24.7,13.0,4.0,Weight Loss,Balanced / Plant-Based
31.0,1,1.89,101.0,28.3,12.0,,Muscle Gain,High Protein
56.0,0,1.62,86.4,32.9,23.0,4.0,Weight Loss,Low Carb / Low Fat
46.0,0,1.55,62.6,26.1,25.0,3.0,Weight Loss,Balanced / Plant-Based
29.0,1,1.58,72.4,29.0,15.0,6.0,,Balanced / Plant-Based
56.0,1,1.5,110.3,49.0,15.0,3.0,Weight Loss,Low Carb / Low Fat
22.0,1,1.96,86.5,22.5,19.0,2.0,Maintain,Balanced / Plant-Based
45.0,0,1.84,67.8,20.0,21.0,4.0,Muscle Gain,High Protein
26.0,1,1.58,64.2,25.7,23.0,4.0,Weight Loss,Balanced / Plant-Based
32.0,1,173cm,70.9 kg,23.7,28.0,2.0,Muscle Gain,High Protein
18.0,0,1.65,106.1,39.0,10.0,1.0,Maintain,Balanced / Plant-Based
24.0,1,1.74,110.1,36.4,24.0,5.0,Weight Loss,Low Carb / Low Fat
49.0,0,1.86,92.3,26.7,14.0,2.0,Maintain,Balanced / Plant-Based
53.0,1,1.66,61.8,22.4,34.0,1.0,Muscle Gain,High Protein
45.0,0,1.65,85.1,,10.0,5.0,Weight Loss,Low Carb / Low Fat
34.0,0,1.55,59.9,24.9,20.0,3.0,Weight Loss,Balanced / Plant-Based
38.0,0,1.55,71.9,29.9,32.0,1.0,Weight Loss,Balanced / Plant-Based
45.0,1,1.64,88.3,32.8,31.0,2.0,Maintain,Balanced / Plant-Based
38.0,0,,108.9,,13.0,1.0,Maintain,Balanced / Plant-Based
,1,1.72,116.4,39.3,22.0,3.0,Maintain,Balanced / Plant-Based
41.0,0,1.83,109.0,32.5,21.0,2.0,Muscle Gain,
51.0,0,1.81,111.6,34.1,28.0,6.0,Muscle Gain,High Protein
57.0,0,1.79,77.5,24.2,28.0,3.0,Weight Loss,Low Carb / Low Fat
21.0,1,1.59,112.9,44.7,16.0,3.0,Maintain,Balanced / Plant-Based
19.0,0,1.54,68.0,28.7,17.0,6.0,Muscle Gain,High Protein
38.0,0,1.86,92.3,,16.0,2.0,Weight Loss,Low Carb / Low Fat
42.0,0,1.55,91.3,38.0,29.0,5.0,Maintain,Balanced / Plant-Based
43.0,0,1.91,85.0,23.3,15.0,4.0,Weight Loss,Low Carb / Low Fat
45.0,0,1.96,92.6,,33.0,2.0,Maintain,Balanced / Plant-Based
37.0,0,1.56,66.1,27.2,23.0,6.0,Weight Loss,Balanced / Plant-Based
48.0,0,1.56,101.5,41.7,26.0,4.0,Maintain,Balanced / Plant-Based
59.0,0,1.52,116.9,50.6,22.0,6.0,Maintain, Balanced / Plant-Based 
47.0,0,1.97,115.1,29.7,34.0,4.0,Weight Loss,Balanced / Plant-Based
37.0,0,1.52,58.9,25.5,23.0,2.0,Muscle Gain,High Protein
54.0,0,1.71,66.3,22.7,30.0,6.0,Muscle Gain, High Protein 
45.0,0,1.76,69.2,22.3,17.0,1.0,,Low Carb / Low Fat
24.0,0,1.73,86.2,28.8,18.0,1.0,Weight Loss,Balanced / Plant-Based
51.0,0,1.77,87.6,28.0,24.0,1.0,Maintain,Balanced / Plant-Based
40.0,1,1.82,72.0,21.7,31.0,5.0,Weight Loss,Low Carb / Low Fat
48.0,1,1.91,105.5,28.9,26.0,1.0,Maintain,Balanced / Plant-Based
23.0,1,1.53,51.5,22.0,29.0,3.0,Muscle Gain,Balanced / Plant-Based
22.0,0,1.61,66.8,25.8,24.0,5.0,Maintain,Balanced / Plant-Based
46.0,1,1.77,66.3,21.2,29.0,6.0,Muscle Gain,High Protein
41.0,0,1.93,56.3,15.1,21.0,5.0,Muscle Gain,High Protein
,1,1.84,57.1,16.9,21.0,1.0,  Maintain  ,Balanced / Plant-Based
46.0,1,1.57,110.3,44.7,18.0,6.0,Weight Loss,Balanced / Plant-Based
26.0,1,1.66,80.7,29.3,33.0,5.0,Maintain,Balanced / Plant-Based
31.0,1,1.5,115.2,51.2,27.0,6.0,Maintain,Balanced / Plant-Based
,0,1.77,95.0,30.3,23.0,2.0,Muscle Gain,High Protein
56.0,1,1.52,,35.8,11.0,2.0,Weight Loss,Balanced / Plant-Based
25.0,0,1.61,56.4,21.8,26.0,3.0,Weight Loss,Low Carb / Low Fat
53.0,0,1.63,104.5,39.3,22.0,5.0,Maintain,Balanced / Plant-Based
36.0,1,1.88,114.6,32.4,12.0,4.0,Muscle Gain,High Protein
46.0,0,1.7,115.3,39.9,16.0,5.0,Weight Loss, Low Carb / Low Fat 
23.0,0,1.88,97.2,,34.0,3.0,Maintain,Balanced / Plant-Based
24.0,0,,50.8,20.6,23.0,6.0,Muscle Gain,Balanced / Plant-Based
39.0,1,1.67,79.0,28.3,21.0,1.0,Muscle Gain,Balanced / Plant-Based
36.0,0,1.68,108.0,38.3,28.0,2.0,Weight Loss,Low Carb / Low Fat
21.0,1,1.72,119.5,40.4,22.0,2.0,Muscle Gain,
31.0,1,1.83,67.6,20.2,30.0,6.0,Maintain,Balanced / Plant-Based
32.0,0,1.76,100.1,32.3,20.0,2.0,Weight Loss,Low Carb / Low Fat
49.0,0,1.92,55.3,15.0,26.0,1.0,Weight Loss,Balanced / Plant-Based
31.0,0,1.78,,25.2,19.0,,Weight Loss,Low Carb / Low Fat
33.0,0,1.93,104.9,28.2,24.0,1.0,Weight Loss,Low Carb / Low Fat
59.0,1,1.68,66.5,23.6,32.0,1.0,Weight Loss,Balanced / Plant-Based
50.0,0,1.98,106.9,27.3,33.0,3.0,Maintain,Balanced / Plant-Based
40.0,0,1.95,80.5,21.2,29.0,5.0,Maintain,Balanced / Plant-Based
50.0,1,1.71,69.9,23.9,11.0,6.0,Maintain,Balanced / Plant-Based
29.0,1,1.77,113.1,36.1,21.0,4.0,Weight Loss,Balanced / Plant-Based
37.0,1,1.87,95.0,27.2,25.0,3.0,Weight Loss,Low Carb / Low Fat
47.0,0,1.57,76.3,31.0,30.0,4.0,Muscle Gain,Balanced / Plant-Based
29.0,1,1.81,114.9,35.1,21.0,6.0,Muscle Gain,High Protein
36.0,0,1.79,60.1,18.8,34.0,4.0,Weight Loss,Balanced / Plant-Based
57.0,1,1.51,68.1,29.9,25.0,3.0,Weight Loss,Low Carb / Low Fat
41.0,1,1.66,103.31673648117454,37.7,20.0,5.0,Maintain,Balanced / Plant-Based
26.0,0,1.68,104.3,37.0,,6.0,Weight Loss,Low Carb / Low Fat
53.0,1,1.58,113.6,45.5,10.0,6.0,Muscle Gain,High Protein
28.0,1,1.89,68.6,19.2,19.0,4.0,Maintain,Balanced / Plant-Based
48.0,0,1.56,58.0,23.8,25.0,1.0,Weight Loss,Low Carb / Low Fat
24.0,0,1.9,117.7,32.6,,3.0,Weight Loss,Low Carb / Low Fat
57.0,0,1.93,110.3,29.6,25.0,6.0,Weight Loss,Low Carb / Low Fat
42.0,0,1.78,106.2,150.5,25.0,2.0,Muscle Gain,High Protein
21.0,0,1.54,101.1,42.6,32.0,1.0,Muscle Gain,High Protein
57.0,0,1.6,72,28.2,20.0,1.0,Maintain, Balanced / Plant-Based 
42.0,0,1.51,107.6,,,1.0,Maintain,Balanced / Plant-Based
32.0,1,1.69,84.2,29.5,13.0,1.0,Weight Loss,Balanced / Plant-Based
31.0,0,1.55,92.3,38.4,17.0,1.0,Maintain,Balanced / Plant-Based
51.0,1,1.81,77.9,23.8,28.0,2.0,Muscle Gain,High Protein
28.0,1,1.72,116.0,39.2,13.0,2.0,Maintain,Balanced / Plant-Based
41.0,1,1.91,112.7,30.9,24.0,1.0,Maintain,Balanced / Plant-Based
47.0,0,1.57,51.3,20.8,22.0,1.0,Weight Loss,Low Carb / Low Fat
41.0,1,1.63,55.4,20.9,13.0,4.0,,Balanced / Plant-Based
23.0,1,1.71,105.6,36.1,11.0,4.0,Muscle Gain,Balanced / Plant-Based
31.0,1,1.66,89.2,32.4,33.0,1.0,False,Balanced / Plant-Based
30.0,1,1.99,108.6,27.4,15.0,5.0,Muscle Gain,High Protein
24.0,0,1.94,51.3,13.6,24.0,5.0,Muscle Gain,Balanced / Plant-Based
31.0,1,1.67,61.1,21.9,19.0,4.0,Muscle Gain,Balanced / Plant-Based
46.0,1,1.78,81.4,25.7,28.0,,weight_loss,Low Carb / Low Fat
35.0,0,1.94,113.0,30.0,19.0,2.0,Maintain,
40.0,0,1.82,66.1,20.0,21.0,1.0,Muscle Gain,Balanced / Plant-Based
20.0,1,1.64,,43.2,32.0,3.0,Maintain,Balanced / Plant-Based
22.0,0,1.79,109.6,34.2,18.0,5.0,Maintain,Balanced / Plant-Based
45.0,1,1.7,57.7,20.0,22.0,1.0,Weight Loss,Low Carb / Low Fat
46.0,0,1.82,81.8,24.7,32.0,1.0,Weight Loss,Low Carb / Low Fat
42.0,0,1.96,106.7,27.8,12.0,1.0,Maintain,Balanced / Plant-Based
58.0,0,1.76,58.5,18.9,12.0,1.0,Weight Loss,Balanced / Plant-Based
28.0,1,1.95,100.7,26.5,27.0,4.0,Maintain,Balanced / Plant-Based
21.0,0,1.69,102.7,36.0,21.0,2.0,Muscle Gain,High Protein
48.0,1,1.92,78.1,21.2,31.0,3.0,Muscle Gain,High Protein
21.0,1,1.64,59.2,22.0,17.0,6.0,Muscle Gain,High Protein
44.0,1,2.0,93.7,23.4,26.0,2.0,Maintain,Balanced / Plant-Based
46.0,0,1.67,115.9,41.6,25.0,2.0,Muscle Gain,High Protein
36.0,0,1.76,107.3,34.6,,1.0,Weight Loss,Low Carb / Low Fat
43.0,1,1.79,119.2,37.2,12.0,4.0,True,High Protein
44.0,0,1.78,101.3,32.0,26.0,2.0,Weight Loss,Balanced / Plant-Based
53.0,1,1.59,111.5,44.1,33.0,6.0,Muscle Gain,High Protein
58.0,0,1.88,86.3,24.4,28.0,6.0,Maintain,Balanced / Plant-Based
47.0,0,,60.8,,17.0,4.0,Weight Loss,Low Carb / Low Fat
43.0,0,2.0,93.8,23.4,27.0,2.0,Maintain,Balanced / Plant-Based
36.0,0,1.82,106.7,32.2,28.0,3.0,Maintain,Balanced / Plant-Based
28.0,1,1.84,55.1,98.9,32.0,6.0,Weight Loss,Low Carb / Low Fat
51.0,0,1.84,115.1,34.0,16.0,6.0,Weight Loss,Low Carb / Low Fat
44.0,0,1.58,-223.6,44.8,25.0,4.0,Weight Loss, Balanced / Plant-Based 
47.0,1,1.74,78.2,25.8,24.0,5.0,Weight Loss,Low Carb / Low Fat
39.0,1,1.62,59.8,22.8,,6.0,Weight Loss,Low Carb / Low Fat
50.0,0,1.88,77.4,21.9,34.0,4.0,Weight Loss,Low Carb / Low Fat
46.0,0,1.96,87.8,22.9,,4.0,Maintain,Balanced / Plant-Based
33.0,0,,113.6,34.7,31.0,2.0,Weight Loss,Low Carb / Low Fat
22.0,1,1.59,87.9,34.8,14.0,4.0,Maintain,Balanced / Plant-Based
52.0,1,1.76,96.5,31.2,31.0,4.0,Maintain,Balanced / Plant-Based
18.0,0,1.58,106.4,42.6,34.0,4.0,weight_loss,Low Carb / Low Fat
51.0,1,1.67,69.2,24.8,18.0,4.0,Muscle Gain,Low Carb / Low Fat
57.0,1,1.79,101.3,31.6,29.0,4.0,Weight Loss,Low Carb / Low Fat
26.0,0,1.79,104.7,32.7,11.0,4.0,MUSCLE gain,High Protein
23.0,1,1.82,113.1,34.1,17.0,6.0,Weight Loss,Low Carb / Low Fat
41.0,0,1.82,118.1,35.7,32.0,5.0,Maintain,Balanced / Plant-Based
48.0,1,1.54,89.9,37.9,11.0,1.0,UNKNOWN_@@@,??
42.0,0,1.54,96.1,40.5,10.0,2.0,Muscle Gain,High Protein
31.0,0,1.92,81.4,22.1,22.0,6.0,Weight Loss,Low Carb / Low Fat
47.0,0,1.58,87.6,35.1,17.0,2.0,Muscle Gain,Balanced / Plant-Based
53.0,0,1.81,113.6,34.7,10.0,4.0,Muscle Gain,High Protein
29.0,0,1.58,118.0,47.3,29.0,6.0,Muscle Gain,High Protein
26.0,0,1.71,89.4,30.6,22.0,4.0,Muscle Gain,High Protein
21.0,0,1.67,109.7,39.3,22.0,1.0,Maintain,Balanced / Plant-Based
51.0,0,1.78,80.8,25.5,14.0,2.0,Maintain,Balanced / Plant-Based
34.0,0,1.64,81.1,30.2,19.0,3.0,MG,Balanced / Plant-Based
56.0,1,1.56,54.9,22.6,21.0,1.0,Muscle Gain,balanced / plant-based
51.0,1,1.63,66.6,25.1,24.0,4.0,Weight Loss,Low Carb / Low Fat
18.0,1,1.87,87.1,24.9,20.0,2.0,Maintain,Balanced / Plant-Based
37.0,1,1.96,88.3,23.0,30.0,4.0,Weight Loss, Balanced / Plant-Based 
20.0,1,1.96,106.3,27.7,14.0,2.0,Weight Loss,Low Carb / Low Fat
52.0,0,1.87,53.8,15.4,22.0,3.0,Weight Loss,Balanced / Plant-Based
58.0,0,1.95,88.8,23.4,21.0,3.0,Weight Loss,Low Carb / Low Fat
44.0,0,1.95,111.6,29.3,,5.0,Weight Loss,Balanced / Plant-Based
25.0,1,1.67,78.8,28.3,13.0,6.0,Muscle Gain,Balanced / Plant-Based
29.0,0,1.66,60.7,22.0,14.0,5.0,Maintain,Balanced / Plant-Based
22.0,0,1.69,114.5,,33.0,1.0,  Maintain  ,Balanced / Plant-Based
35.0,1,1.53,,,28.0,1.0,,High Protein
45.0,0,1.63,76.7,28.9,33.0,6.0,Weight Loss,Low Carb / Low Fat
56.0,1,1.79,85.4,26.7,34.0,6.0,Muscle Gain, Balanced / Plant-Based 
20.0,0,1.6,108.8,,21.0,1.0,Maintain,Balanced / Plant-Based
21.0,0,1.89,64.7,,27.0,5.0,Muscle Gain,High Protein
43.0,0,1.92,91.0,24.7,14.0,1.0,Muscle Gain,High Protein
35.0,1,1.79,96.9,30.2,18.0,4.0,Weight Loss,Low Carb / Low Fat
35.0,1,1.54,51.6,21.8,25.0,2.0,Maintain,Balanced / Plant-Based
39.0,1,1.61,59.0,22.8,33.0,3.0,Weight Loss,Low Carb / Low Fat
31.0,0,1.96,62.6,16.3,26.0,4.0,Maintain,Balanced / Plant-Based
29.0,1,1.52,110.4,47.8,18.0,2.0,Weight Loss,Low Carb / Low Fat
29.0,1,1.78,112.4,35.5,28.0,4.0,Weight Loss,Balanced / Plant-Based
23.0,0,1.9,-130.2,,15.0,2.0,Muscle Gain,High Protein
51.0,0,1.8,52.9,16.3,32.0,4.0,Maintain,Balanced / Plant-Based
24.0,0,1.69,,29.7,32.0,6.0,Maintain,Balanced / Plant-Based
31.0,0,1.61,80.7,31.1,34.0,1.0,Weight Loss,Balanced / Plant-Based
39.0,0,1.56,81.0,33.3,32.0,,Muscle Gain,High Protein
36.0,1,1.69,102.4,35.9,29.0,2.0,Maintain,Balanced / Plant-Based
51.0,1,1.75,80.8,26.4,11.0,6.0,Weight Loss,Low Carb / Low Fat
40.0,1,1.85,87.4,25.5,,5.0,Weight Loss,Low Carb / Low Fat
58.0,0,1.6,74.0,28.9,10.0,2.0,Maintain,Balanced / Plant-Based
35.0,1,1.64,80.1,29.8,19.0,6.0,Maintain,Balanced / Plant-Based
59.0,0,1.9,69.2,19.2,32.0,5.0,,High Protein
47.0,0,1.73,91.1,30.4,33.0,4.0,Maintain,Balanced / Plant-Based
51.0,1,1.98,64.5,16.5,23.0,6.0,Maintain,Balanced / Plant-Based
46.0,0,1.8,65.6,20.2,24.0,3.0,Maintain,Balanced / Plant-Based
37.0,0,1.82,108.2,32.7,27.0,6.0,Weight Loss,Low Carb / Low Fat
35.0,1,1.72,56.1,19.0,25.0,2.0,Weight Loss,Balanced / Plant-Based
49.0,1,1.7,64.4,22.3,30.0,6.0,Maintain,Balanced / Plant-Based
48.0,1,1.86,111.1,32.1,15.0,4.0,Maintain,Balanced / Plant-Based
57.0,1,1.99,112.1,28.3,14.0,3.0,Maintain,Balanced / Plant-Based
41.0,1,1.6,90.0,,25.0,6.0,Weight Loss,Low Carb / Low Fat
54.0,1,1.84,78.7,23.2,23.0,1.0,Maintain,Balanced / Plant / Based
54.0,0,1.94,117.1,31.1,18.0,1.0,Maintain,Balanced / Plant-Based
39.0,0,1.63,84.1,31.7,30.0,6.0,Muscle Gain,High Protein
23.0,1,1.53,,38.8,18.0,3.0,Muscle Gain,High Protein
41.0,0,1.7,79.2,,32.0,1.0,Maintain,Balanced / Plant-Based
41.0,1,1.51,70.9,31.1,18.0,6.0,Maintain,Balanced / Plant-Based
35.0,1,1.54,70.7,29.8,28.0,3.0,Maintain,Balanced / Plant-Based
29.0,1,1.93,112.6,30.2,24.0,5.0,Muscle Gain,High Protein
24.0,1,1.58,106.7,42.7,28.0,3.0,Maintain,Balanced / Plant-Based
42.0,1,1.54,73.0,30.8,32.0,6.0,Muscle Gain,high protein
42.0,0,1.58,68.0,27.2,17.0,4.0,Maintain,Balanced / Plant-Based
37.0,1,1.92,82.0,22.2,,4.0,Weight Loss,Balanced / Plant-Based
20.0,1,1.53,70.3,30.0,22.0,5.0,Maintain,Balanced / Plant-Based
52.0,1,1.75,83,27.2,17.0,3.0,Weight Loss,Low Carb / Low Fat
18.0,0,1.78,78.2,24.7,13.0,2.0,Muscle Gain,Balanced / Plant-Based
58.0,0,1.66,62.6,22.7,16.0,1.0,Weight Loss,Low Carb / Low Fat
34.0,1,1.67,61.0,21.9,31.0,2.0,Maintain,Balanced / Plant-Based
38.0,0,1.63,55.6,20.9,24.0,2.0,Maintain,Balanced / Plant-Based
46.0,1,1.88,58.0,16.4,26.0,3.0,Muscle Gain,High Protein
22.0,0,1.61,82.6,31.9,32.0,3.0,Weight Loss,Low Carb / Low Fat
37.0,1,199cm,62.1 kg,15.7,19.0,2.0,Weight Loss,Low Carb / Low Fat
22.0,0,1.87,56,16.1,16.0,2.0,Maintain,Balanced / Plant-Based
42.0,0,1.53,101.1,32.0,43.2,5.0,Muscle Gain,Balanced / Plant-Based
52.0,1,1.86,74.3,21.5,29.0,6.0,Maintain,
22.0,1,1.7,109.8,38.0,17.0,5.0,Maintain,Balanced / Plant-Based
26.0,0,1.91,50.2,13.8,11.0,4.0,Weight Loss,Balanced / Plant-Based
22.0,1,1.59,119.3,47.2,33.0,5.0,Weight Loss,Low Carb / Low Fat
57.0,1,1.5,111.1,49.4,26.0,3.0,Maintain,Balanced / Plant-Based
51.0,0,1.51,72.9,32.0,33.0,5.0,Weight Loss,Balanced / Plant-Based
51.0,0,1.95,65,17.1,30.0,4.0,Weight Loss,Balanced / Plant-Based
54.0,0,1.53,101.3,43.3,30.0,5.0,Maintain,Balanced / Plant-Based
38.0,1,1.54,76.5,32.3,17.0,6.0,Muscle Gain, High Protein 
57.0,0,1.58,74.0,29.6,19.0,4.0,Muscle Gain,High Protein
47.0,0,1.9,89,24.9,10.0,3.0,Maintain,Balanced / Plant-Based
53.0,0,1.57,74.5,30.2,10.0,1.0,Muscle Gain,Balanced / Plant-Based
25.0,1,1.62,103.6,39.5,12.0,5.0,Weight Loss,Balanced / Plant-Based
34.0,0,1.75,79.0,25.8,12.0,6.0,Muscle Gain,High Protein
25.0,0,1.68,94.0,33.3,24.0,1.0,Weight Loss,Balanced / Plant-Based
34.0,1,1.98,79.1,20.2,23.0,4.0,Weight Loss,Low Carb / Low Fat
57.0,1,1.79,109.6,34.2,29.0,6.0,Maintain,Balanced / Plant-Based
58.0,0,1.53,77.0,32.9,23.0,5.0,Weight Loss,Balanced / Plant-Based
22.0,1,1.97,77.9,20.1,20.0,2.0,,Low Carb / Low Fat
27.0,1,1.6,96.8,37.8,15.0,6.0,Maintain,Balanced / Plant-Based
30.0,1,1.77,102.5,32.7,29.0,4.0,Muscle Gain,Balanced / Plant-Based
45.0,0,1.92,71.7,19.4,33.0,5.0,Maintain,Balanced / Plant-Based
37.0,1,1.9,90.3,25.0,26.0,5.0,Maintain,Balanced / Plant-Based
56.0,0,1.71,82.4,28.2,27.0,2.0,Muscle Gain,High Protein
25.0,0,1.69,99.0,34.7,31.0,2.0,Muscle Gain,Balanced / Plant-Based
45.0,0,2.0,63.8,16.0,18.0,6.0,Maintain,Balanced / Plant-Based
23.0,0,,102.7,32.8,24.0,5.0,Weight Loss,Low Carb / Low Fat
58.0,0,1.82,68.8,20.8,28.0,2.0,Maintain,Balanced / Plant-Based
21.0,0,1.72,117.4,169.10000000000002,15.0,1.0,Weight Loss, Balanced / Plant-Based 
51.0,0,1.54,106.8,45.0,21.0,2.0,Muscle Gain,Balanced / Plant-Based
,1,1.67,79.8,28.6,33.0,2.0,Muscle Gain,High Protein
48.0,0,1.67,68.6,24.6,27.0,4.0,,Balanced / Plant-Based
25.0,0,1.92,68.5,18.6,20.0,4.0,,Low Carb / Low Fat
30.0,1,,113.3,37.0,23.0,1.0,Maintain,Balanced / Plant-Based
26.0,1,1.8,81.7,25.2,18.0,,Muscle Gain,High Protein
38.0,0,1.51,57.3,25.1,13.0,5.0,Maintain,Balanced / Plant-Based
35.0,0,1.94,66.9,17.8,34.0,,Muscle Gain,Balanced / Plant-Based
51.0,1,1.63,77.9,29.3,10.0,4.0,Maintain,Balanced / Plant-Based
46.0,0,1.89,117.3,32.8,24.0,4.0,Muscle Gain,High Protein
50.0,1,1.62,113.2,43.1,29.0,1.0,Maintain,Balanced / Plant-Based
36.0,1,1.86,50.9,14.7,24.0,5.0,Muscle Gain,High Protein
49.0,0,1.79,94.9,29.6,13.0,2.0,Maintain,Balanced / Plant-Based
,0,1.97,96.9,25.0,17.0,5.0,Weight Loss,Low Carb / Low Fat
50.0,0,1.57,110.6,44.9,,6.0,Muscle Gain,Balanced / Plant-Based
20.0,0,1.82,61.0,18.4,33.0,4.0,Weight Loss,Low Carb / Low Fat
28.0,0,1.55,71.9,29.9,29.0,5.0,Muscle Gain,High Protein
22.0,1,1.72,85.8,29.0,11.0,6.0,Maintain,Balanced / Plant-Based
